#Time (fs) #S2 Pop 	 #S1 pop         #S0 population
105.46316   0.95238	  0.00000	  0.04762
106.43071   0.95238	  0.00000	  0.04762
107.39826   0.95238	  0.00000	  0.04762
108.36582   0.95238	  0.00000	  0.04762
109.33337   0.95238	  0.00000	  0.04762
110.30092   0.95238	  0.00000	  0.04762
111.26847   0.95238	  0.00000	  0.04762
112.23602   0.95238	  0.00000	  0.04762
113.20358   0.95238	  0.00000	  0.04762
114.17113   0.95238	  0.00000	  0.04762
115.13868   0.95238	  0.00000	  0.04762
116.10623   0.95238	  0.00000	  0.04762
117.07378   0.95238	  0.00000	  0.04762
118.04134   0.95238	  0.00000	  0.04762
119.00889   0.95238	  0.00000	  0.04762
119.97644   0.95238	  0.00000	  0.04762
120.94399   0.95238	  0.00000	  0.04762
121.91154   0.95238	  0.00000	  0.04762
122.87910   0.95238	  0.00000	  0.04762
123.84665   0.95238	  0.00000	  0.04762
124.81420   0.95238	  0.00000	  0.04762
125.78175   0.95238	  0.00000	  0.04762
126.74930   0.95238	  0.00000	  0.04762
127.71686   0.95238	  0.00000	  0.04762
128.68441   0.95238	  0.00000	  0.04762
129.65196   0.92857	  0.02381	  0.04762
130.61951   0.92857	  0.02381	  0.04762
131.58706   0.92857	  0.02381	  0.04762
132.55462   0.92857	  0.02381	  0.04762
133.52217   0.92857	  0.02381	  0.04762
134.48972   0.92857	  0.02381	  0.04762
135.45727   0.92857	  0.02381	  0.04762
136.42482   0.92857	  0.02381	  0.04762
137.39237   0.92857	  0.02381	  0.04762
138.35993   0.92857	  0.02381	  0.04762
139.32748   0.90476	  0.02381	  0.07143
140.29503   0.90476	  0.02381	  0.07143
141.26258   0.90476	  0.02381	  0.07143
142.23013   0.90476	  0.02381	  0.07143
143.19769   0.90476	  0.02381	  0.07143
144.16524   0.90476	  0.02381	  0.07143
145.13279   0.90476	  0.02381	  0.07143
146.10034   0.90476	  0.02381	  0.07143
147.06789   0.90476	  0.02381	  0.07143
148.03545   0.90476	  0.02381	  0.07143
149.00300   0.90476	  0.02381	  0.07143
149.97055   0.90476	  0.02381	  0.07143
150.93810   0.90476	  0.02381	  0.07143
151.90565   0.90476	  0.02381	  0.07143
152.87321   0.90476	  0.02381	  0.07143
153.84076   0.90476	  0.02381	  0.07143
154.80831   0.90476	  0.02381	  0.07143
155.77586   0.90476	  0.02381	  0.07143
156.74341   0.90476	  0.02381	  0.07143
157.71097   0.92857	  0.00000	  0.07143
158.67852   0.92857	  0.00000	  0.07143
159.64607   0.92857	  0.00000	  0.07143
160.61362   0.90476	  0.02381	  0.07143
161.58117   0.85714	  0.07143	  0.07143
162.54873   0.85714	  0.07143	  0.07143
163.51628   0.85714	  0.07143	  0.07143
164.48383   0.85714	  0.04762	  0.09524
165.45138   0.85714	  0.04762	  0.09524
166.41893   0.85714	  0.07143	  0.07143
167.38648   0.85714	  0.04762	  0.09524
168.35404   0.85714	  0.07143	  0.07143
169.32159   0.85714	  0.07143	  0.07143
170.28914   0.85714	  0.07143	  0.07143
171.25669   0.85714	  0.07143	  0.07143
172.22424   0.85714	  0.07143	  0.07143
173.19180   0.85714	  0.07143	  0.07143
174.15935   0.85714	  0.07143	  0.07143
175.12690   0.85714	  0.07143	  0.07143
176.09445   0.85714	  0.07143	  0.07143
177.06200   0.85714	  0.07143	  0.07143
178.02956   0.83333	  0.07143	  0.09524
178.99711   0.83333	  0.07143	  0.09524
179.96466   0.83333	  0.07143	  0.09524
180.93221   0.83333	  0.07143	  0.09524
181.89976   0.83333	  0.07143	  0.09524
182.86732   0.83333	  0.07143	  0.09524
183.83487   0.83333	  0.07143	  0.09524
184.80242   0.83333	  0.07143	  0.09524
185.76997   0.83333	  0.04762	  0.11905
186.73752   0.83333	  0.04762	  0.11905
187.70508   0.83333	  0.04762	  0.11905
188.67263   0.83333	  0.04762	  0.11905
189.64018   0.83333	  0.04762	  0.11905
190.60773   0.83333	  0.04762	  0.11905
191.57528   0.83333	  0.02381	  0.14286
192.54284   0.83333	  0.02381	  0.14286
193.51039   0.83333	  0.02381	  0.14286
194.47794   0.83333	  0.02381	  0.14286
195.44549   0.83333	  0.02381	  0.14286
196.41304   0.83333	  0.02381	  0.14286
197.38060   0.80952	  0.04762	  0.14286
198.34815   0.80952	  0.04762	  0.14286
199.31570   0.80952	  0.04762	  0.14286
200.28325   0.80952	  0.04762	  0.14286
201.25080   0.80952	  0.04762	  0.14286
202.21835   0.80952	  0.04762	  0.14286
203.18591   0.80952	  0.04762	  0.14286
204.15346   0.80952	  0.04762	  0.14286
205.12101   0.80952	  0.07143	  0.11905
206.08856   0.80952	  0.07143	  0.11905
207.05611   0.80952	  0.07143	  0.11905
208.02367   0.80952	  0.07143	  0.11905
208.99122   0.80952	  0.07143	  0.11905
209.95877   0.80952	  0.07143	  0.11905
210.92632   0.80952	  0.07143	  0.11905
211.89387   0.80952	  0.07143	  0.11905
212.86143   0.80952	  0.07143	  0.11905
213.82898   0.80952	  0.07143	  0.11905
214.79653   0.80952	  0.07143	  0.11905
215.76408   0.78571	  0.09524	  0.11905
216.73163   0.78571	  0.09524	  0.11905
217.69919   0.78571	  0.07143	  0.14286
218.66674   0.78571	  0.07143	  0.14286
219.63429   0.78571	  0.09524	  0.11905
220.60184   0.78571	  0.09524	  0.11905
221.56939   0.76190	  0.11905	  0.11905
222.53695   0.76190	  0.11905	  0.11905
223.50450   0.76190	  0.11905	  0.11905
224.47205   0.76190	  0.11905	  0.11905
225.43960   0.76190	  0.11905	  0.11905
226.40715   0.76190	  0.09524	  0.14286
227.37471   0.76190	  0.09524	  0.14286
228.34226   0.76190	  0.09524	  0.14286
229.30981   0.76190	  0.09524	  0.14286
230.27736   0.76190	  0.09524	  0.14286
231.24491   0.76190	  0.09524	  0.14286
232.21246   0.76190	  0.09524	  0.14286
233.18002   0.76190	  0.09524	  0.14286
234.14757   0.76190	  0.09524	  0.14286
235.11512   0.76190	  0.09524	  0.14286
236.08267   0.76190	  0.09524	  0.14286
237.05022   0.76190	  0.09524	  0.14286
238.01778   0.76190	  0.09524	  0.14286
238.98533   0.76190	  0.09524	  0.14286
239.95288   0.76190	  0.09524	  0.14286
240.92043   0.76190	  0.09524	  0.14286
241.88798   0.76190	  0.09524	  0.14286
242.85554   0.76190	  0.09524	  0.14286
243.82309   0.76190	  0.09524	  0.14286
244.79064   0.76190	  0.09524	  0.14286
245.75819   0.76190	  0.09524	  0.14286
246.72574   0.76190	  0.09524	  0.14286
247.69330   0.76190	  0.09524	  0.14286
248.66085   0.76190	  0.09524	  0.14286
249.62840   0.76190	  0.09524	  0.14286
250.59595   0.76190	  0.09524	  0.14286
251.56350   0.76190	  0.09524	  0.14286
252.53106   0.76190	  0.09524	  0.14286
253.49861   0.76190	  0.09524	  0.14286
254.46616   0.76190	  0.09524	  0.14286
255.43371   0.76190	  0.09524	  0.14286
256.40126   0.76190	  0.09524	  0.14286
257.36882   0.76190	  0.09524	  0.14286
258.33637   0.76190	  0.09524	  0.14286
259.30392   0.76190	  0.07143	  0.16667
260.27147   0.73810	  0.09524	  0.16667
261.23902   0.73810	  0.09524	  0.16667
262.20657   0.73810	  0.07143	  0.19048
263.17413   0.73810	  0.09524	  0.16667
264.14168   0.73810	  0.09524	  0.16667
265.10923   0.73810	  0.09524	  0.16667
266.07678   0.73810	  0.09524	  0.16667
267.04433   0.71429	  0.11905	  0.16667
268.01189   0.71429	  0.11905	  0.16667
268.97944   0.71429	  0.11905	  0.16667
269.94699   0.71429	  0.11905	  0.16667
270.91454   0.71429	  0.11905	  0.16667
271.88209   0.71429	  0.11905	  0.16667
272.84965   0.71429	  0.11905	  0.16667
273.81720   0.71429	  0.11905	  0.16667
274.78475   0.71429	  0.11905	  0.16667
275.75230   0.71429	  0.11905	  0.16667
276.71985   0.71429	  0.11905	  0.16667
277.68741   0.71429	  0.11905	  0.16667
278.65496   0.71429	  0.11905	  0.16667
279.62251   0.71429	  0.11905	  0.16667
280.59006   0.71429	  0.11905	  0.16667
281.55761   0.71429	  0.11905	  0.16667
282.52517   0.71429	  0.11905	  0.16667
283.49272   0.69048	  0.14286	  0.16667
284.46027   0.69048	  0.14286	  0.16667
285.42782   0.69048	  0.14286	  0.16667
286.39537   0.69048	  0.14286	  0.16667
287.36293   0.69048	  0.09524	  0.21429
288.33048   0.69048	  0.09524	  0.21429
289.29803   0.69048	  0.11905	  0.19048
290.26558   0.69048	  0.09524	  0.21429
291.23313   0.69048	  0.09524	  0.21429
292.20068   0.69048	  0.09524	  0.21429
293.16824   0.69048	  0.09524	  0.21429
294.13579   0.69048	  0.09524	  0.21429
295.10334   0.69048	  0.09524	  0.21429
296.07089   0.69048	  0.09524	  0.21429
297.03844   0.69048	  0.09524	  0.21429
298.00600   0.69048	  0.09524	  0.21429
298.97355   0.71429	  0.07143	  0.21429
299.94110   0.71429	  0.09524	  0.19048
300.90865   0.71429	  0.07143	  0.21429
301.87620   0.71429	  0.07143	  0.21429
302.84376   0.71429	  0.09524	  0.19048
303.81131   0.71429	  0.09524	  0.19048
304.77886   0.71429	  0.07143	  0.21429
305.74641   0.71429	  0.07143	  0.21429
306.71396   0.71429	  0.07143	  0.21429
307.68152   0.71429	  0.09524	  0.19048
308.64907   0.71429	  0.07143	  0.21429
309.61662   0.71429	  0.07143	  0.21429
310.58417   0.71429	  0.02381	  0.26190
311.55172   0.71429	  0.02381	  0.26190
312.51928   0.71429	  0.02381	  0.26190
313.48683   0.71429	  0.04762	  0.23810
314.45438   0.71429	  0.04762	  0.23810
315.42193   0.71429	  0.04762	  0.23810
316.38948   0.71429	  0.04762	  0.23810
317.35704   0.71429	  0.04762	  0.23810
318.32459   0.71429	  0.04762	  0.23810
319.29214   0.71429	  0.04762	  0.23810
320.25969   0.66667	  0.09524	  0.23810
321.22724   0.66667	  0.09524	  0.23810
322.19479   0.66667	  0.09524	  0.23810
323.16235   0.66667	  0.09524	  0.23810
324.12990   0.66667	  0.09524	  0.23810
325.09745   0.66667	  0.09524	  0.23810
326.06500   0.66667	  0.09524	  0.23810
327.03255   0.66667	  0.09524	  0.23810
328.00011   0.66667	  0.09524	  0.23810
328.96766   0.66667	  0.09524	  0.23810
329.93521   0.66667	  0.09524	  0.23810
330.90276   0.66667	  0.07143	  0.26190
331.87031   0.64286	  0.09524	  0.26190
332.83787   0.64286	  0.09524	  0.26190
333.80542   0.64286	  0.07143	  0.28571
334.77297   0.64286	  0.09524	  0.26190
335.74052   0.64286	  0.09524	  0.26190
336.70807   0.64286	  0.09524	  0.26190
337.67563   0.64286	  0.07143	  0.28571
338.64318   0.64286	  0.09524	  0.26190
339.61073   0.64286	  0.09524	  0.26190
340.57828   0.64286	  0.07143	  0.28571
341.54583   0.61905	  0.09524	  0.28571
342.51339   0.61905	  0.09524	  0.28571
343.48094   0.61905	  0.09524	  0.28571
344.44849   0.61905	  0.09524	  0.28571
345.41604   0.61905	  0.09524	  0.28571
346.38359   0.61905	  0.09524	  0.28571
347.35115   0.61905	  0.09524	  0.28571
348.31870   0.61905	  0.09524	  0.28571
349.28625   0.61905	  0.09524	  0.28571
350.25380   0.61905	  0.09524	  0.28571
351.22135   0.61905	  0.09524	  0.28571
352.18890   0.61905	  0.09524	  0.28571
353.15646   0.61905	  0.09524	  0.28571
354.12401   0.61905	  0.09524	  0.28571
355.09156   0.61905	  0.07143	  0.30952
356.05911   0.61905	  0.07143	  0.30952
357.02666   0.61905	  0.07143	  0.30952
357.99422   0.61905	  0.07143	  0.30952
358.96177   0.61905	  0.07143	  0.30952
359.92932   0.61905	  0.07143	  0.30952
360.89687   0.61905	  0.09524	  0.28571
361.86442   0.61905	  0.09524	  0.28571
362.83198   0.61905	  0.09524	  0.28571
363.79953   0.61905	  0.11905	  0.26190
364.76708   0.61905	  0.11905	  0.26190
365.73463   0.61905	  0.11905	  0.26190
366.70218   0.61905	  0.11905	  0.26190
367.66974   0.61905	  0.11905	  0.26190
368.63729   0.61905	  0.11905	  0.26190
369.60484   0.61905	  0.11905	  0.26190
370.57239   0.61905	  0.11905	  0.26190
371.53994   0.61905	  0.09524	  0.28571
372.50750   0.61905	  0.07143	  0.30952
373.47505   0.61905	  0.07143	  0.30952
374.44260   0.61905	  0.07143	  0.30952
375.41015   0.61905	  0.09524	  0.28571
376.37770   0.61905	  0.09524	  0.28571
377.34526   0.61905	  0.09524	  0.28571
378.31281   0.61905	  0.07143	  0.30952
379.28036   0.64286	  0.07143	  0.28571
380.24791   0.64286	  0.07143	  0.28571
381.21546   0.64286	  0.07143	  0.28571
382.18301   0.64286	  0.07143	  0.28571
383.15057   0.64286	  0.07143	  0.28571
384.11812   0.64286	  0.04762	  0.30952
385.08567   0.64286	  0.04762	  0.30952
386.05322   0.64286	  0.02381	  0.33333
387.02077   0.64286	  0.00000	  0.35714
387.98833   0.64286	  0.02381	  0.33333
388.95588   0.64286	  0.00000	  0.35714
389.92343   0.64286	  0.02381	  0.33333
390.89098   0.64286	  0.02381	  0.33333
391.85853   0.64286	  0.00000	  0.35714
392.82609   0.64286	  0.00000	  0.35714
393.79364   0.64286	  0.00000	  0.35714
394.76119   0.61905	  0.02381	  0.35714
395.72874   0.61905	  0.02381	  0.35714
396.69629   0.64286	  0.00000	  0.35714
397.66385   0.64286	  0.00000	  0.35714
398.63140   0.64286	  0.00000	  0.35714
399.59895   0.64286	  0.00000	  0.35714
400.56650   0.64286	  0.00000	  0.35714
401.53405   0.64286	  0.00000	  0.35714
402.50161   0.64286	  0.00000	  0.35714
403.46916   0.64286	  0.00000	  0.35714
404.43671   0.64286	  0.00000	  0.35714
405.40426   0.64286	  0.00000	  0.35714
406.37181   0.64286	  0.00000	  0.35714
407.33937   0.64286	  0.00000	  0.35714
408.30692   0.64286	  0.00000	  0.35714
409.27447   0.64286	  0.00000	  0.35714
410.24202   0.64286	  0.00000	  0.35714
411.20957   0.64286	  0.00000	  0.35714
412.17712   0.64286	  0.00000	  0.35714
413.14468   0.64286	  0.00000	  0.35714
414.11223   0.64286	  0.00000	  0.35714
415.07978   0.64286	  0.00000	  0.35714
416.04733   0.64286	  0.00000	  0.35714
417.01488   0.64286	  0.00000	  0.35714
417.98244   0.64286	  0.00000	  0.35714
418.94999   0.64286	  0.00000	  0.35714
419.91754   0.64286	  0.00000	  0.35714
420.88509   0.64286	  0.00000	  0.35714
421.85264   0.64286	  0.00000	  0.35714
422.82020   0.64286	  0.00000	  0.35714
423.78775   0.64286	  0.02381	  0.33333
424.75530   0.64286	  0.02381	  0.33333
425.72285   0.64286	  0.02381	  0.33333
426.69040   0.64286	  0.02381	  0.33333
427.65796   0.64286	  0.02381	  0.33333
428.62551   0.64286	  0.02381	  0.33333
429.59306   0.64286	  0.02381	  0.33333
430.56061   0.64286	  0.02381	  0.33333
431.52816   0.61905	  0.04762	  0.33333
432.49572   0.61905	  0.04762	  0.33333
433.46327   0.61905	  0.04762	  0.33333
434.43082   0.61905	  0.04762	  0.33333
435.39837   0.61905	  0.04762	  0.33333
436.36592   0.61905	  0.04762	  0.33333
437.33348   0.61905	  0.04762	  0.33333
438.30103   0.61905	  0.04762	  0.33333
439.26858   0.64286	  0.02381	  0.33333
440.23613   0.64286	  0.02381	  0.33333
441.20368   0.64286	  0.02381	  0.33333
442.17123   0.64286	  0.02381	  0.33333
443.13879   0.64286	  0.02381	  0.33333
444.10634   0.64286	  0.02381	  0.33333
445.07389   0.64286	  0.02381	  0.33333
446.04144   0.61905	  0.02381	  0.35714
447.00899   0.61905	  0.02381	  0.35714
447.97655   0.61905	  0.02381	  0.35714
448.94410   0.61905	  0.02381	  0.35714
449.91165   0.61905	  0.02381	  0.35714
450.87920   0.61905	  0.02381	  0.35714
451.84675   0.61905	  0.02381	  0.35714
452.81431   0.61905	  0.02381	  0.35714
453.78186   0.61905	  0.04762	  0.33333
454.74941   0.61905	  0.04762	  0.33333
455.71696   0.61905	  0.04762	  0.33333
456.68451   0.64286	  0.02381	  0.33333
457.65207   0.64286	  0.02381	  0.33333
458.61962   0.64286	  0.02381	  0.33333
459.58717   0.64286	  0.02381	  0.33333
460.55472   0.64286	  0.02381	  0.33333
461.52227   0.61905	  0.02381	  0.35714
462.48983   0.61905	  0.02381	  0.35714
463.45738   0.61905	  0.02381	  0.35714
464.42493   0.61905	  0.02381	  0.35714
465.39248   0.61905	  0.02381	  0.35714
466.36003   0.61905	  0.02381	  0.35714
467.32759   0.59524	  0.04762	  0.35714
468.29514   0.59524	  0.04762	  0.35714
469.26269   0.59524	  0.04762	  0.35714
470.23024   0.59524	  0.04762	  0.35714
471.19779   0.59524	  0.04762	  0.35714
472.16534   0.59524	  0.04762	  0.35714
473.13290   0.59524	  0.04762	  0.35714
474.10045   0.59524	  0.04762	  0.35714
475.06800   0.59524	  0.04762	  0.35714
476.03555   0.59524	  0.04762	  0.35714
477.00310   0.59524	  0.04762	  0.35714
477.97066   0.59524	  0.04762	  0.35714
478.93821   0.59524	  0.04762	  0.35714
479.90576   0.59524	  0.04762	  0.35714
480.87331   0.59524	  0.04762	  0.35714
481.84086   0.59524	  0.04762	  0.35714
482.80842   0.59524	  0.04762	  0.35714
483.77597   0.59524	  0.04762	  0.35714
484.74352   0.59524	  0.04762	  0.35714
485.71107   0.59524	  0.04762	  0.35714
486.67862   0.59524	  0.07143	  0.33333
487.64618   0.59524	  0.07143	  0.33333
488.61373   0.59524	  0.07143	  0.33333
489.58128   0.59524	  0.07143	  0.33333
490.54883   0.59524	  0.07143	  0.33333
491.51638   0.59524	  0.04762	  0.35714
492.48394   0.59524	  0.04762	  0.35714
493.45149   0.59524	  0.04762	  0.35714
494.41904   0.59524	  0.04762	  0.35714
495.38659   0.59524	  0.04762	  0.35714
496.35414   0.59524	  0.04762	  0.35714
497.32170   0.57143	  0.07143	  0.35714
498.28925   0.59524	  0.04762	  0.35714
499.25680   0.59524	  0.04762	  0.35714
500.22435   0.59524	  0.02381	  0.38095
501.19190   0.59524	  0.02381	  0.38095
502.15945   0.59524	  0.02381	  0.38095
503.12701   0.59524	  0.02381	  0.38095
504.09456   0.57143	  0.04762	  0.38095
505.06211   0.59524	  0.02381	  0.38095
506.02966   0.59524	  0.02381	  0.38095
506.99721   0.59524	  0.04762	  0.35714
507.96477   0.59524	  0.02381	  0.38095
508.93232   0.57143	  0.04762	  0.38095
509.89987   0.57143	  0.04762	  0.38095
510.86742   0.57143	  0.04762	  0.38095
511.83497   0.57143	  0.07143	  0.35714
512.80253   0.57143	  0.07143	  0.35714
513.77008   0.57143	  0.07143	  0.35714
514.73763   0.57143	  0.04762	  0.38095
515.70518   0.57143	  0.04762	  0.38095
516.67273   0.57143	  0.04762	  0.38095
517.64029   0.57143	  0.04762	  0.38095
518.60784   0.54762	  0.07143	  0.38095
519.57539   0.52381	  0.09524	  0.38095
520.54294   0.52381	  0.09524	  0.38095
521.51049   0.54762	  0.07143	  0.38095
522.47805   0.54762	  0.07143	  0.38095
523.44560   0.54762	  0.07143	  0.38095
524.41315   0.54762	  0.07143	  0.38095
525.38070   0.54762	  0.07143	  0.38095
526.34825   0.54762	  0.07143	  0.38095
527.31581   0.54762	  0.07143	  0.38095
528.28336   0.54762	  0.07143	  0.38095
529.25091   0.54762	  0.07143	  0.38095
530.21846   0.54762	  0.07143	  0.38095
531.18601   0.54762	  0.07143	  0.38095
532.15357   0.54762	  0.07143	  0.38095
533.12112   0.54762	  0.07143	  0.38095
534.08867   0.54762	  0.07143	  0.38095
535.05622   0.54762	  0.07143	  0.38095
536.02377   0.54762	  0.07143	  0.38095
536.99132   0.54762	  0.07143	  0.38095
537.95888   0.54762	  0.07143	  0.38095
538.92643   0.54762	  0.07143	  0.38095
539.89398   0.54762	  0.07143	  0.38095
540.86153   0.54762	  0.07143	  0.38095
541.82908   0.54762	  0.07143	  0.38095
542.79664   0.54762	  0.07143	  0.38095
543.76419   0.54762	  0.07143	  0.38095
544.73174   0.54762	  0.07143	  0.38095
545.69929   0.54762	  0.04762	  0.40476
546.66684   0.54762	  0.04762	  0.40476
547.63440   0.54762	  0.04762	  0.40476
548.60195   0.57143	  0.04762	  0.38095
549.56950   0.57143	  0.02381	  0.40476
550.53705   0.54762	  0.07143	  0.38095
551.50460   0.54762	  0.04762	  0.40476
552.47216   0.54762	  0.04762	  0.40476
553.43971   0.54762	  0.07143	  0.38095
554.40726   0.54762	  0.07143	  0.38095
555.37481   0.54762	  0.07143	  0.38095
556.34236   0.54762	  0.07143	  0.38095
557.30992   0.54762	  0.07143	  0.38095
558.27747   0.54762	  0.07143	  0.38095
559.24502   0.54762	  0.07143	  0.38095
560.21257   0.54762	  0.07143	  0.38095
561.18012   0.54762	  0.07143	  0.38095
562.14768   0.54762	  0.07143	  0.38095
563.11523   0.54762	  0.07143	  0.38095
564.08278   0.52381	  0.09524	  0.38095
565.05033   0.52381	  0.09524	  0.38095
566.01788   0.52381	  0.09524	  0.38095
566.98543   0.52381	  0.09524	  0.38095
567.95299   0.52381	  0.09524	  0.38095
568.92054   0.52381	  0.09524	  0.38095
569.88809   0.52381	  0.09524	  0.38095
570.85564   0.52381	  0.09524	  0.38095
571.82319   0.52381	  0.09524	  0.38095
572.79075   0.52381	  0.09524	  0.38095
573.75830   0.52381	  0.09524	  0.38095
574.72585   0.52381	  0.09524	  0.38095
575.69340   0.50000	  0.11905	  0.38095
576.66095   0.50000	  0.11905	  0.38095
577.62851   0.50000	  0.11905	  0.38095
578.59606   0.52381	  0.09524	  0.38095
579.56361   0.52381	  0.09524	  0.38095
580.53116   0.52381	  0.09524	  0.38095
581.49871   0.52381	  0.09524	  0.38095
582.46627   0.50000	  0.11905	  0.38095
583.43382   0.50000	  0.11905	  0.38095
584.40137   0.50000	  0.09524	  0.40476
585.36892   0.50000	  0.09524	  0.40476
586.33647   0.50000	  0.09524	  0.40476
587.30403   0.50000	  0.09524	  0.40476
588.27158   0.50000	  0.09524	  0.40476
589.23913   0.50000	  0.09524	  0.40476
590.20668   0.50000	  0.09524	  0.40476
591.17423   0.50000	  0.09524	  0.40476
592.14179   0.50000	  0.09524	  0.40476
593.10934   0.50000	  0.09524	  0.40476
594.07689   0.47619	  0.11905	  0.40476
595.04444   0.47619	  0.11905	  0.40476
596.01199   0.47619	  0.11905	  0.40476
596.97954   0.47619	  0.11905	  0.40476
597.94710   0.47619	  0.11905	  0.40476
598.91465   0.47619	  0.11905	  0.40476
599.88220   0.47619	  0.11905	  0.40476
600.84975   0.47619	  0.11905	  0.40476
601.81730   0.47619	  0.11905	  0.40476
602.78486   0.47619	  0.11905	  0.40476
603.75241   0.47619	  0.09524	  0.42857
604.71996   0.47619	  0.11905	  0.40476
605.68751   0.47619	  0.11905	  0.40476
606.65506   0.47619	  0.11905	  0.40476
607.62262   0.47619	  0.11905	  0.40476
608.59017   0.47619	  0.11905	  0.40476
609.55772   0.47619	  0.11905	  0.40476
610.52527   0.47619	  0.11905	  0.40476
611.49282   0.47619	  0.09524	  0.42857
